Comment: ACERO: frecuencia: 34.450000E0
 Hz
Time (s),Voltage (V)
1.244048000000000087e+01,8.861485829181496854e-01
1.244051999999999936e+01,8.866420267093708674e-01
1.244055999999999962e+01,8.874644330286898253e-01
1.244059999999999988e+01,8.882868393487807213e-01
1.244064000000000014e+01,8.899316519912827683e-01
1.244068000000000040e+01,8.905895770491509822e-01
1.244072000000000067e+01,8.910830208428778265e-01
1.244075999999999915e+01,8.922343896959936682e-01
1.244079999999999941e+01,8.930567960205805234e-01
1.244083999999999968e+01,8.963464213267184899e-01
1.244087999999999994e+01,8.974977901868187447e-01
1.244092000000000020e+01,8.976622714526725222e-01
1.244096000000000046e+01,8.984846777824117003e-01
1.244100000000000072e+01,8.996360466453637850e-01
1.244103999999999921e+01,9.001294904442427303e-01
1.244107999999999947e+01,9.006229342434047824e-01
1.244111999999999973e+01,9.019387843758878143e-01
1.244116000000000000e+01,9.035835970443280019e-01
1.244120000000000026e+01,9.034191157773419079e-01
1.244124000000000052e+01,9.042415221125879032e-01
1.244128000000000078e+01,9.055573722506254919e-01
1.244131999999999927e+01,9.057218535180225905e-01
1.244135999999999953e+01,9.065442598554834808e-01
1.244139999999999979e+01,9.073666661937370703e-01
1.244144000000000005e+01,9.085180350686256068e-01
1.244148000000000032e+01,9.093404414087854493e-01
1.244152000000000058e+01,9.103273290180275978e-01
1.244156000000000084e+01,9.113142166284173840e-01
1.244159999999999933e+01,9.116431791654692196e-01
1.244163999999999959e+01,9.132879918526450869e-01
1.244167999999999985e+01,9.134524731215384330e-01
1.244172000000000011e+01,9.142748794664861123e-01
1.244176000000000037e+01,9.157552108894112530e-01
1.244180000000000064e+01,9.162486546976307267e-01
1.244183999999999912e+01,9.147683232738392789e-01
1.244187999999999938e+01,9.155907296200690437e-01
1.244191999999999965e+01,9.174000235846007101e-01
1.244195999999999991e+01,9.175645048542965254e-01
1.244200000000000017e+01,9.187158737430688449e-01
1.244204000000000043e+01,9.210186115253543582e-01
1.244208000000000069e+01,9.210186115253543582e-01
1.244211999999999918e+01,9.223344616895047254e-01
1.244215999999999944e+01,9.234858305848366866e-01
1.244219999999999970e+01,9.246371994817581541e-01
1.244223999999999997e+01,9.259530496516181763e-01
1.244228000000000023e+01,9.267754560088383720e-01
1.244232000000000049e+01,9.282557874538877041e-01
1.244236000000000075e+01,9.290781938133909623e-01
1.244239999999999924e+01,9.300650814458734095e-01
1.244243999999999950e+01,9.315454128968065906e-01
1.244247999999999976e+01,9.328612630776434989e-01
1.244252000000000002e+01,9.336836694417337545e-01
1.244256000000000029e+01,9.354929634456272680e-01
1.244260000000000055e+01,9.354929634456272680e-01
1.244264000000000081e+01,9.369732949063243055e-01
1.244267999999999930e+01,9.382891450958562585e-01
1.244271999999999956e+01,9.389470701914157669e-01
1.244275999999999982e+01,9.402629203841248451e-01
1.244280000000000008e+01,9.435525458751919947e-01
1.244284000000000034e+01,9.448683960753462285e-01
1.244288000000000061e+01,9.458552837268631164e-01
1.244292000000000087e+01,9.471711339307568034e-01
1.244295999999999935e+01,9.483225028609205687e-01
1.244299999999999962e+01,9.499673156211467795e-01
1.244303999999999988e+01,9.507897220025187668e-01
1.244308000000000014e+01,9.519410909378521746e-01
1.244312000000000040e+01,9.530924598748353738e-01
1.244316000000000066e+01,9.540793475364217624e-01
1.244319999999999915e+01,9.555596790310807442e-01
1.244323999999999941e+01,9.562176041406973415e-01
1.244327999999999967e+01,9.573689730838300660e-01
1.244331999999999994e+01,9.588493045845850604e-01
1.244336000000000020e+01,9.600006735315189665e-01
1.244340000000000046e+01,9.606585986448009651e-01
1.244344000000000072e+01,9.623034114303899988e-01
1.244347999999999921e+01,9.627968552667316438e-01
1.244351999999999947e+01,9.641127054984790501e-01
1.244355999999999973e+01,9.647706306151732081e-01
1.244359999999999999e+01,9.664154434093056301e-01
1.244364000000000026e+01,9.670733685279183645e-01
1.244368000000000052e+01,9.680602562068675310e-01
1.244372000000000078e+01,9.690471438870539300e-01
1.244375999999999927e+01,9.710209192511446430e-01
1.244379999999999953e+01,9.692116251672053817e-01
1.244383999999999979e+01,9.706919566901183183e-01
1.244388000000000005e+01,9.715143630929430341e-01
1.244392000000000031e+01,9.721722882158241319e-01
1.244396000000000058e+01,9.748039887128804315e-01
1.244400000000000084e+01,9.756263951200287998e-01
1.244403999999999932e+01,9.771067266550822472e-01
1.244407999999999959e+01,9.784225769108265691e-01
1.244411999999999985e+01,9.797384271687991086e-01
1.244416000000000011e+01,9.810542774290035295e-01
1.244420000000000037e+01,9.820411651256237828e-01
1.244424000000000063e+01,9.831925341066053425e-01
1.244427999999999912e+01,9.846728656561035686e-01
1.244431999999999938e+01,9.861531972084437436e-01
1.244435999999999964e+01,9.871400849115854470e-01
1.244439999999999991e+01,9.899362667440385621e-01
1.244444000000000017e+01,9.904297105978827620e-01
1.244448000000000043e+01,9.919100421613243901e-01
1.244452000000000069e+01,9.927324485866972914e-01
1.244455999999999918e+01,9.942127801546015720e-01
1.244459999999999944e+01,9.960220742970563590e-01
1.244463999999999970e+01,9.963510368688741625e-01
1.244467999999999996e+01,9.975024058713574115e-01
1.244472000000000023e+01,9.994761813082503332e-01
1.244476000000000049e+01,1.003917176060088012e+00
1.244480000000000075e+01,1.004575101210732013e+00
1.244483999999999924e+01,1.005890951513745524e+00
1.244487999999999950e+01,1.006877839242517947e+00
1.244491999999999976e+01,1.008358170838109968e+00
1.244496000000000002e+01,1.008851614703956789e+00
1.244500000000000028e+01,1.010331946303449913e+00
1.244504000000000055e+01,1.011318834038073877e+00
1.244508000000000081e+01,1.013621572090605216e+00
1.244511999999999929e+01,1.013950534670119197e+00
1.244515999999999956e+01,1.015101903699563879e+00
1.244519999999999982e+01,1.016417754021113229e+00
1.244524000000000008e+01,1.017240160473266153e+00
1.244528000000000034e+01,1.018391529507813420e+00
1.244532000000000060e+01,1.018884973380310255e+00
1.244536000000000087e+01,1.020529786291010543e+00
1.244539999999999935e+01,1.021516674039189221e+00
1.244543999999999961e+01,1.023325968247613238e+00
1.244547999999999988e+01,1.024312855999536920e+00
1.244552000000000014e+01,1.026122150214838546e+00
1.244556000000000040e+01,1.026615594092513239e+00
1.244560000000000066e+01,1.028424888313495877e+00
1.244563999999999915e+01,1.029576257365540926e+00
1.244567999999999941e+01,1.030234182538952714e+00
1.244571999999999967e+01,1.032536920650565682e+00
1.244575999999999993e+01,1.030892107712957362e+00
1.244580000000000020e+01,1.033030364532572465e+00
1.244584000000000046e+01,1.034346214886226356e+00
1.244588000000000072e+01,1.035826546536936066e+00
1.244591999999999921e+01,1.036319990421176840e+00
1.244595999999999947e+01,1.038293765961501025e+00
1.244599999999999973e+01,1.038951691142805389e+00
1.244603999999999999e+01,1.041089947986183484e+00
1.244608000000000025e+01,1.042241317058320238e+00
1.244612000000000052e+01,1.043228204835902950e+00
1.244616000000000078e+01,1.045201980395132457e+00
1.244619999999999926e+01,1.045037499098322886e+00
1.244623999999999953e+01,1.046682312068116794e+00
1.244627999999999979e+01,1.047833681149219265e+00
1.244632000000000005e+01,1.049478494125438033e+00
1.244636000000000031e+01,1.050465381912987217e+00
1.244640000000000057e+01,1.051452269701901976e+00
1.244644000000000084e+01,1.053261563985130600e+00
1.244647999999999932e+01,1.053755007881355343e+00
1.244651999999999958e+01,1.055564302170445279e+00
1.244655999999999985e+01,1.056386708667011787e+00
1.244660000000000011e+01,1.058031521663009400e+00
1.244664000000000037e+01,1.059511853362677947e+00
1.244668000000000063e+01,1.060663222464566013e+00
1.244671999999999912e+01,1.063952848480328672e+00
1.244675999999999938e+01,1.065597661493983273e+00
1.244679999999999964e+01,1.066255586700525226e+00
1.244683999999999990e+01,1.068064881021702162e+00
1.244688000000000017e+01,1.068722806230563149e+00
1.244692000000000043e+01,1.069874175347560685e+00
1.244696000000000069e+01,1.071354507072206586e+00
1.244699999999999918e+01,1.071354507072206586e+00
1.244703999999999944e+01,1.073163801406601170e+00
1.244707999999999970e+01,1.074150689227345801e+00
1.244711999999999996e+01,1.074644133138243918e+00
1.244716000000000022e+01,1.075795502265037396e+00
1.244720000000000049e+01,1.077111352697999846e+00
1.244724000000000075e+01,1.078591684438072740e+00
1.244727999999999923e+01,1.079743053571432299e+00
1.244731999999999950e+01,1.079907534876354713e+00
1.244735999999999976e+01,1.081058904011909405e+00
1.244740000000000002e+01,1.082210273149387669e+00
1.244744000000000028e+01,1.083032679677336629e+00
1.244748000000000054e+01,1.084677492736185966e+00
1.244752000000000081e+01,1.085006455348428656e+00
1.244755999999999929e+01,1.086980231025197252e+00
1.244759999999999955e+01,1.087473674945278024e+00
1.244763999999999982e+01,1.087802637558862751e+00
1.244768000000000008e+01,1.089118488014783948e+00
1.244772000000000034e+01,1.086980231025197252e+00
1.244776000000000060e+01,1.088789525400566172e+00
1.244780000000000086e+01,1.090105375858387848e+00
1.244783999999999935e+01,1.091092263703419052e+00
1.244787999999999961e+01,1.092079151549878890e+00
1.244791999999999987e+01,1.093559483322250614e+00
1.244796000000000014e+01,1.094381889863849766e+00
1.244800000000000040e+01,1.095862221641237921e+00
1.244804000000000066e+01,1.096849109494624663e+00
1.244807999999999915e+01,1.097671516040211737e+00
1.244811999999999941e+01,1.099645291753699627e+00
1.244815999999999967e+01,1.099974254373174753e+00
1.244819999999999993e+01,1.100961142232561807e+00
1.244824000000000019e+01,1.102112511403672279e+00
1.244828000000000046e+01,1.103099399266190161e+00
1.244832000000000072e+01,1.104579731062681258e+00
1.244835999999999920e+01,1.105566618928820688e+00
1.244839999999999947e+01,1.106389025485045030e+00
1.244843999999999973e+01,1.107704875977102876e+00
1.244847999999999999e+01,1.108198319912290897e+00
1.244852000000000025e+01,1.109020726471746210e+00
1.244856000000000051e+01,1.110172095656683400e+00
1.244860000000000078e+01,1.111816908781466218e+00
1.244863999999999926e+01,1.113132759284214179e+00
1.244867999999999952e+01,1.116422385552470420e+00
1.244871999999999979e+01,1.116257904238670662e+00
1.244876000000000005e+01,1.117409273436125616e+00
1.244880000000000031e+01,1.118396161321250526e+00
1.244884000000000057e+01,1.118889605264364651e+00
1.244888000000000083e+01,1.119876493151696684e+00
1.244891999999999932e+01,1.120205455781134729e+00
1.244895999999999958e+01,1.122014750245973413e+00
1.244899999999999984e+01,1.122837156822540372e+00
1.244904000000000011e+01,1.122837156822540372e+00
1.244908000000000037e+01,1.123330600768973175e+00
1.244912000000000063e+01,1.123824044715775905e+00
1.244915999999999912e+01,1.124481969978754714e+00
1.244919999999999938e+01,1.125797820506686753e+00
1.244923999999999964e+01,1.127113671037255127e+00
1.244927999999999990e+01,1.127442633670309391e+00
1.244932000000000016e+01,1.127936077620200539e+00
1.244936000000000043e+01,1.127442633670309391e+00
1.244940000000000069e+01,1.129087446838057618e+00
1.244943999999999917e+01,1.129580890789187775e+00
1.244947999999999944e+01,1.130896741327354516e+00
1.244951999999999970e+01,1.130567778692564529e+00
1.244955999999999996e+01,1.131390185279850025e+00
1.244960000000000022e+01,1.132048110550424092e+00
1.244964000000000048e+01,1.133034998457528975e+00
1.244968000000000075e+01,1.130896741327354516e+00
1.244971999999999923e+01,1.131883629232718347e+00
1.244975999999999949e+01,1.132377073185959704e+00
1.244979999999999976e+01,1.133199479775525154e+00
1.244984000000000002e+01,1.134515330320988058e+00
1.244988000000000028e+01,1.135666699550450076e+00
1.244992000000000054e+01,1.135502218231830840e+00
1.244996000000000080e+01,1.136324624825343799e+00
1.244999999999999929e+01,1.137147031419897925e+00
1.245003999999999955e+01,1.138956325931585578e+00
1.245007999999999981e+01,1.139614251209815077e+00
1.245012000000000008e+01,1.140107695168925739e+00
1.245016000000000034e+01,1.140436657808542087e+00
1.245020000000000060e+01,1.140930101768280025e+00
1.245024000000000086e+01,1.141588027048516363e+00
1.245027999999999935e+01,1.142245952329422831e+00
1.245031999999999961e+01,1.143068358931498496e+00
1.245035999999999987e+01,1.144055246855373076e+00
1.245040000000000013e+01,1.144384209497000260e+00
1.245044000000000040e+01,1.144548690817877024e+00
1.245048000000000066e+01,1.145206616101803521e+00
1.245051999999999914e+01,1.145535578744018901e+00
1.245055999999999941e+01,1.145864541386402369e+00
1.245059999999999967e+01,1.146851429314562631e+00
1.245063999999999993e+01,1.150141055752716523e+00
1.245068000000000019e+01,1.150141055752716523e+00
1.245072000000000045e+01,1.150798981042372882e+00
1.245076000000000072e+01,1.150963462364892553e+00
1.245079999999999920e+01,1.151292425010059128e+00
1.245083999999999946e+01,1.151785868978125515e+00
1.245087999999999973e+01,1.152279312946573153e+00
1.245091999999999999e+01,1.152443794269473631e+00
1.245096000000000025e+01,1.153266200884611292e+00
1.245100000000000051e+01,1.153924126177483966e+00
1.245104000000000077e+01,1.153924126177483966e+00
1.245107999999999926e+01,1.154253088824174656e+00
1.245111999999999952e+01,1.155075495441644007e+00
1.245115999999999978e+01,1.155568939412634943e+00
1.245120000000000005e+01,1.156226864707883939e+00
1.245124000000000031e+01,1.156555827355763677e+00
1.245128000000000057e+01,1.156555827355763677e+00
1.245132000000000083e+01,1.156720308679767273e+00
1.245135999999999932e+01,1.157049271327901918e+00
1.245139999999999958e+01,1.156884790003813501e+00
1.245143999999999984e+01,1.158200640597713660e+00
1.245148000000000010e+01,1.158036159273327037e+00
1.245152000000000037e+01,1.157707196624681911e+00
1.245156000000000063e+01,1.158858565895685810e+00
1.245159999999999911e+01,1.158694084571128657e+00
1.245163999999999938e+01,1.156062383384008019e+00
1.245167999999999964e+01,1.156391346031802714e+00
1.245171999999999990e+01,1.156884790003813501e+00
1.245176000000000016e+01,1.157542715300423186e+00
1.245180000000000042e+01,1.158200640597713660e+00
1.245184000000000069e+01,1.158200640597713660e+00
1.245187999999999917e+01,1.159187528544927348e+00
1.245191999999999943e+01,1.159023047220285152e+00
1.245195999999999970e+01,1.159516491194339638e+00
1.245199999999999996e+01,1.160009935168777595e+00
1.245204000000000022e+01,1.160338897818616433e+00
1.245208000000000048e+01,1.160338897818616433e+00
1.245212000000000074e+01,1.160338897818616433e+00
1.245215999999999923e+01,1.160667860468625801e+00
1.245219999999999949e+01,1.160996823118806143e+00
1.245223999999999975e+01,1.161819229745004289e+00
1.245228000000000002e+01,1.161325785769157237e+00
1.245232000000000028e+01,1.161983711070371905e+00
1.245236000000000054e+01,1.161819229745004289e+00
1.245240000000000080e+01,1.162312673721235923e+00
1.245243999999999929e+01,1.162477155046732102e+00
1.245247999999999955e+01,1.161819229745004289e+00
1.245251999999999981e+01,1.162970599023476881e+00
1.245256000000000007e+01,1.161983711070371905e+00
1.245260000000000034e+01,1.164944374934310023e+00
1.245264000000000060e+01,1.164779893608171468e+00
1.245268000000000086e+01,1.164779893608171468e+00
1.245271999999999935e+01,1.164121968304046462e+00
1.245275999999999961e+01,1.164121968304046462e+00
1.245279999999999987e+01,1.163464043000606907e+00
1.245284000000000013e+01,1.163628524326402625e+00
1.245288000000000039e+01,1.163793005652241197e+00
1.245292000000000066e+01,1.162970599023476881e+00
1.245295999999999914e+01,1.163957486978122402e+00
1.245299999999999940e+01,1.163464043000606907e+00
1.245303999999999967e+01,1.163957486978122402e+00
1.245307999999999993e+01,1.163135080349144035e+00
1.245312000000000019e+01,1.162970599023476881e+00
1.245316000000000045e+01,1.163628524326402625e+00
1.245320000000000071e+01,1.163299561674854266e+00
1.245323999999999920e+01,1.163464043000606907e+00
1.245327999999999946e+01,1.163628524326402625e+00
1.245331999999999972e+01,1.163135080349144035e+00
1.245335999999999999e+01,1.163628524326402625e+00
1.245340000000000025e+01,1.163957486978122402e+00
1.245344000000000051e+01,1.162477155046732102e+00
1.245348000000000077e+01,1.163299561674854266e+00
1.245351999999999926e+01,1.163464043000606907e+00
1.245355999999999952e+01,1.162806117697852581e+00
1.245359999999999978e+01,1.160174416493675809e+00
1.245364000000000004e+01,1.160503379143599689e+00
1.245368000000000031e+01,1.160009935168777595e+00
1.245372000000000057e+01,1.159845453843922236e+00
1.245376000000000083e+01,1.159845453843922236e+00
1.245379999999999932e+01,1.159352009869612177e+00
1.245383999999999958e+01,1.159680972519109732e+00
1.245387999999999984e+01,1.158694084571128657e+00
1.245392000000000010e+01,1.159187528544927348e+00
1.245396000000000036e+01,1.158036159273327037e+00
1.245400000000000063e+01,1.158529603246614581e+00
1.245404000000000089e+01,1.157707196624681911e+00
1.245407999999999937e+01,1.157378233976206872e+00
1.245411999999999964e+01,1.157378233976206872e+00
1.245415999999999990e+01,1.156884790003813501e+00
1.245420000000000016e+01,1.156720308679767273e+00
1.245424000000000042e+01,1.156391346031802714e+00
1.245428000000000068e+01,1.157049271327901918e+00
1.245431999999999917e+01,1.155897902060174509e+00
1.245435999999999943e+01,1.156391346031802714e+00
1.245439999999999969e+01,1.155239976765265020e+00
1.245443999999999996e+01,1.155568939412634943e+00
1.245448000000000022e+01,1.154417570147583616e+00
1.245452000000000048e+01,1.154582051471034987e+00
1.245456000000000074e+01,1.156720308679767273e+00
1.245459999999999923e+01,1.156555827355763677e+00
1.245463999999999949e+01,1.155568939412634943e+00
1.245467999999999975e+01,1.154746532794528990e+00
1.245472000000000001e+01,1.154417570147583616e+00
1.245476000000000028e+01,1.153266200884611292e+00
1.245480000000000054e+01,1.153595163530962697e+00
1.245484000000000080e+01,1.151785868978125515e+00
1.245487999999999928e+01,1.151950350300898984e+00
1.245491999999999955e+01,1.150963462364892553e+00
1.245495999999999981e+01,1.150470018397460104e+00
1.245500000000000007e+01,1.149483130463735847e+00
1.245504000000000033e+01,1.149154167819498751e+00
1.245508000000000060e+01,1.148167279887800207e+00
1.245512000000000086e+01,1.147180391957619117e+00
1.245515999999999934e+01,1.147344873279210864e+00
1.245519999999999960e+01,1.146193504028954147e+00
1.245523999999999987e+01,1.146851429314562631e+00
1.245528000000000013e+01,1.145206616101803521e+00
1.245532000000000039e+01,1.145206616101803521e+00
1.245536000000000065e+01,1.144548690817877024e+00
1.245539999999999914e+01,1.143561802893247048e+00
1.245543999999999940e+01,1.142739396290542331e+00
1.245547999999999966e+01,1.142245952329422831e+00
1.245551999999999992e+01,1.140272176488713152e+00
1.245556000000000019e+01,1.138298400654024212e+00
1.245560000000000045e+01,1.137804956696291114e+00
1.245564000000000071e+01,1.136982550100903655e+00
1.245567999999999920e+01,1.136818068781951130e+00
1.245571999999999946e+01,1.135995662187813782e+00
1.245575999999999972e+01,1.135831180869111057e+00
1.245579999999999998e+01,1.134515330320988058e+00
1.245584000000000024e+01,1.134515330320988058e+00
1.245588000000000051e+01,1.132870517139574540e+00
1.245592000000000077e+01,1.132048110550424092e+00
1.245595999999999925e+01,1.131719147915054124e+00
1.245599999999999952e+01,1.131225703962310147e+00
1.245603999999999978e+01,1.130732260009938761e+00
1.245608000000000004e+01,1.129087446838057618e+00
1.245612000000000030e+01,1.128594002887299608e+00
1.245616000000000057e+01,1.128100558936913078e+00
1.245620000000000083e+01,1.126455745771641315e+00
1.245623999999999931e+01,1.125304376558403652e+00
1.245627999999999957e+01,1.125962301822863720e+00
1.245631999999999984e+01,1.124481969978754714e+00
1.245636000000000010e+01,1.124153007347182820e+00
1.245640000000000036e+01,1.123001638137977043e+00
1.245644000000000062e+01,1.122837156822540372e+00
1.245648000000000089e+01,1.121356824985458411e+00
1.245651999999999937e+01,1.122837156822540372e+00
1.245655999999999963e+01,1.122672675507144779e+00
1.245659999999999989e+01,1.121685787615633867e+00
1.245664000000000016e+01,1.121356824985458411e+00
1.245668000000000042e+01,1.119712011837039167e+00
1.245672000000000068e+01,1.119547530522422285e+00
1.245675999999999917e+01,1.118067198692712205e+00
1.245679999999999943e+01,1.117080310808077348e+00
1.245683999999999969e+01,1.115928941611193492e+00
1.245687999999999995e+01,1.114777572416306706e+00
1.245692000000000021e+01,1.114613091102914399e+00
1.245696000000000048e+01,1.113626203223414990e+00
1.245700000000000074e+01,1.112310352719692030e+00
1.245703999999999922e+01,1.110830020906109938e+00
1.245707999999999949e+01,1.109843133032213158e+00
1.245711999999999975e+01,1.108856245159774323e+00
1.245716000000000001e+01,1.108033838600521070e+00
1.245720000000000027e+01,1.107046950730750989e+00
1.245724000000000053e+01,1.105895581551189277e+00
1.245728000000000080e+01,1.105073174995569563e+00
1.245731999999999928e+01,1.103428361887351050e+00
1.245735999999999954e+01,1.103428361887351050e+00
1.245739999999999981e+01,1.100961142232561807e+00
1.245744000000000007e+01,1.100138735682972380e+00
1.245748000000000033e+01,1.096849109494624663e+00
1.245752000000000059e+01,1.096191184258873630e+00
1.245756000000000085e+01,1.095368777715083120e+00
1.245759999999999934e+01,1.094217408555450355e+00
1.245763999999999960e+01,1.093230520705889663e+00
1.245767999999999986e+01,1.092901558089687697e+00
1.245772000000000013e+01,1.092079151549878890e+00
1.245776000000000039e+01,1.090598819780725037e+00
1.245780000000000065e+01,1.090105375858387848e+00
1.245783999999999914e+01,1.089776413243694675e+00
1.245787999999999940e+01,1.088296081479536381e+00
1.245791999999999966e+01,1.086980231025197252e+00
1.245795999999999992e+01,1.085993343186102633e+00
1.245800000000000018e+01,1.085664380573386767e+00
1.245804000000000045e+01,1.084348530124101151e+00
1.245808000000000071e+01,1.083197160983044638e+00
1.245811999999999919e+01,1.081881310538483243e+00
1.245815999999999946e+01,1.081387866622421257e+00
1.245819999999999972e+01,1.079907534876354713e+00
1.245823999999999998e+01,1.078591684438072740e+00
1.245828000000000024e+01,1.077275834002295873e+00
1.245832000000000050e+01,1.076946871393742899e+00
1.245836000000000077e+01,1.076124464873043474e+00
1.245839999999999925e+01,1.074644133138243918e+00
1.245843999999999951e+01,1.073821726620275196e+00
1.245847999999999978e+01,1.074973095745703988e+00
1.245852000000000004e+01,1.073986207923790959e+00
1.245856000000000030e+01,1.072341394890384159e+00
1.245860000000000056e+01,1.071025544466458035e+00
1.245864000000000082e+01,1.069874175347560685e+00
1.245867999999999931e+01,1.069051768835225902e+00
1.245871999999999957e+01,1.068064881021702162e+00
1.245875999999999983e+01,1.066255586700525226e+00
1.245880000000000010e+01,1.064610773685327860e+00
1.245884000000000036e+01,1.063294923275945436e+00
1.245888000000000062e+01,1.062636998072178152e+00
1.245892000000000088e+01,1.061650110267680747e+00
1.245895999999999937e+01,1.060334259863834783e+00
1.245899999999999963e+01,1.059347372062561687e+00
1.245903999999999989e+01,1.057538077763808593e+00
1.245908000000000015e+01,1.056715671265905598e+00
1.245912000000000042e+01,1.055564302170445279e+00
1.245916000000000068e+01,1.053919489180172864e+00
1.245919999999999916e+01,1.052932601387837730e+00
1.245923999999999943e+01,1.052274676193708292e+00
1.245927999999999969e+01,1.051287788403654666e+00
1.245931999999999995e+01,1.049807456721135956e+00
1.245936000000000021e+01,1.047998162446670989e+00
1.245940000000000047e+01,1.047011274662528635e+00
1.245944000000000074e+01,1.042570279650697485e+00
1.245947999999999922e+01,1.042076835762188125e+00
1.245951999999999948e+01,1.040596504098687758e+00
1.245955999999999975e+01,1.039609616324708830e+00
1.245960000000000001e+01,1.038787209847423343e+00
1.245964000000000027e+01,1.037800322075915549e+00
1.245968000000000053e+01,1.036484471715998446e+00
1.245972000000000079e+01,1.035991027831645539e+00
1.245975999999999928e+01,1.034675177475012253e+00
1.245979999999999954e+01,1.033030364532572465e+00
1.245983999999999980e+01,1.032701401944530639e+00
1.245988000000000007e+01,1.031550032887555091e+00
1.245992000000000033e+01,1.030069701245544200e+00
1.245996000000000059e+01,1.028589369606534243e+00
1.246000000000000085e+01,1.027438000556042175e+00
1.246003999999999934e+01,1.027273519263262491e+00
1.246007999999999960e+01,1.026122150214838546e+00
1.246011999999999986e+01,1.024312855999536920e+00
1.246016000000000012e+01,1.022832524372147889e+00
1.246020000000000039e+01,1.021352192747734255e+00
1.246024000000000065e+01,1.020036342417416142e+00
1.246027999999999913e+01,1.019049454671215660e+00
1.246031999999999940e+01,1.017404641763806294e+00
1.246035999999999966e+01,1.016582235311470850e+00
1.246039999999999992e+01,1.015266384989629955e+00
1.246044000000000018e+01,1.016582235311470850e+00
1.246048000000000044e+01,1.015266384989629955e+00
1.246052000000000071e+01,1.014115015959930810e+00
1.246055999999999919e+01,1.012141240484589977e+00
1.246059999999999945e+01,1.010989871459720968e+00
1.246063999999999972e+01,1.009180577281369118e+00
1.246067999999999998e+01,1.008029208261059129e+00
1.246072000000000024e+01,1.006713357954299282e+00
1.246076000000000050e+01,1.005397507649845590e+00
1.246080000000000076e+01,1.004246138635338070e+00
1.246083999999999925e+01,1.002765807047843793e+00
1.246087999999999951e+01,1.000792031602369736e+00
1.246091999999999977e+01,9.999696251682769210e-01
1.246096000000000004e+01,9.984892935891617194e-01
1.246100000000000030e+01,9.978313684438161468e-01
1.246104000000000056e+01,9.958575930112009145e-01
1.246108000000000082e+01,9.942127801546015720e-01
1.246111999999999931e+01,9.932258924423462698e-01
1.246115999999999957e+01,9.924034860164420158e-01
1.246119999999999983e+01,9.905941918825682535e-01
1.246124000000000009e+01,9.894428228905121081e-01
1.246128000000000036e+01,9.882914539001853571e-01
1.246132000000000062e+01,9.864821597760169425e-01
1.246136000000000088e+01,9.854952720737192307e-01
1.246139999999999937e+01,9.812187587116862897e-01
1.246143999999999963e+01,9.807253148637431472e-01
1.246147999999999989e+01,9.797384271687991086e-01
1.246152000000000015e+01,9.782580956287367790e-01
1.246156000000000041e+01,9.771067266550822472e-01
1.246160000000000068e+01,9.762843202463719061e-01
1.246163999999999916e+01,9.751329512756358175e-01
1.246167999999999942e+01,9.734881384632450008e-01
1.246171999999999969e+01,9.733236571821963778e-01
1.246175999999999995e+01,9.723367694966308372e-01
1.246180000000000021e+01,9.706919566901183183e-01
1.246184000000000047e+01,9.700340315684792269e-01
1.246188000000000073e+01,9.682247374868125922e-01
1.246191999999999922e+01,9.670733685279183645e-01
1.246195999999999948e+01,9.665799246889072993e-01
1.246199999999999974e+01,9.644416680567576838e-01
1.246204000000000001e+01,9.636192616613175055e-01
1.246208000000000027e+01,9.629613365455805818e-01
1.246212000000000053e+01,9.613165237586275280e-01
1.246216000000000079e+01,9.600006735315189665e-01
1.246219999999999928e+01,9.593427484187814214e-01
1.246223999999999954e+01,9.580268981949374707e-01
1.246227999999999980e+01,9.563820854181860343e-01
1.246232000000000006e+01,9.550662351992235122e-01
1.246236000000000033e+01,9.544083100905538242e-01
1.246240000000000059e+01,9.562176041406973415e-01
1.246244000000000085e+01,9.544083100905538242e-01
1.246247999999999934e+01,9.540793475364217624e-01
1.246251999999999960e+01,9.521055722144629030e-01
1.246255999999999986e+01,9.516121283847314150e-01
1.246260000000000012e+01,9.501317968973539418e-01
1.246264000000000038e+01,9.484869841367922216e-01
1.246268000000000065e+01,9.465132088285425072e-01
1.246271999999999913e+01,9.463487275530725329e-01
1.246275999999999939e+01,9.448683960753462285e-01
1.246279999999999966e+01,9.437170271500946450e-01
1.246283999999999992e+01,9.435525458751919947e-01
1.246288000000000018e+01,9.412498080300493175e-01
1.246292000000000044e+01,9.405918829326335162e-01
1.246296000000000070e+01,9.389470701914157669e-01
1.246299999999999919e+01,9.381246638220489542e-01
1.246303999999999945e+01,9.363153698123511948e-01
1.246307999999999971e+01,9.354929634456272680e-01
1.246311999999999998e+01,9.341771132605823924e-01
1.246316000000000024e+01,9.338481507146504379e-01
1.246320000000000050e+01,9.331902256231808801e-01
1.246324000000000076e+01,9.313809316243496506e-01
1.246327999999999925e+01,9.302295627180684479e-01
1.246331999999999951e+01,9.292426750853896023e-01
1.246335999999999977e+01,9.251306432952117742e-01
1.246340000000000003e+01,9.236503118557281011e-01
1.246344000000000030e+01,9.239792743976081857e-01
1.246348000000000056e+01,9.229923867723570652e-01
1.246352000000000082e+01,9.223344616895047254e-01
1.246355999999999931e+01,9.208541302549811958e-01
1.246359999999999957e+01,9.206896489846403409e-01
1.246363999999999983e+01,9.192093175530260396e-01
1.246368000000000009e+01,9.180579486635772613e-01
