Distance_(unit),Gray_Value
4.68150,132.882
4.68459,125.080
4.68769,121.983
4.69078,121.128
4.69387,122.187
4.69697,125.610
4.70006,118.889
4.70316,104.305
4.70625,94.317
4.70934,91.891
4.71244,92.662
4.71553,95.885
4.71863,98.609
4.72172,103.305
4.72481,107.299
4.72791,112.783
4.73100,126.485
4.73410,128.174
4.73719,120.856
4.74029,116.558
4.74338,126.352
4.74647,147.996
4.74957,152.258
4.75266,149.059
4.75576,146.845
4.75885,145.542
4.76195,146.298
4.76504,147.996
4.76813,147.935
4.77123,146.289
4.77432,139.205
4.77742,134.101
4.78051,135.295
4.78360,135.793
